v_products_model,v_manufacturers_name,v_manufactures_code,v_products_image,v_products_price,v_rrp,v_web_price,v_rate_1,v_rate_2,v_rate_3,v_show_price,v_multi_quantity,v_multi_price,v_trade_multi_quantity,v_trade_multi_price,v_box_quantity,v_status,v_products_name_1,v_products_description_1,v_categories_name_1,v_product_style,v_product_finish,v_product_material,v_product_colour,v_products_weight,v_lumens,v_colour_temp,v_energy_class,v_cri,v_hours,v_bulbs_qty,v_bulbs_watage,v_bulb_type,v_bulb_cap,v_bulbs_inc,v_ip_rating,v_bulbs_s1,v_info,v_product_length,v_dimensions_width,v_dimensions_height,v_product_dia,v_dimensions_depth,v_product_min_drop,v_product_max_drop,v_xsell,v_product_voltage,v_product_guarantee,v_product_saftey_class,v_product_transformer,v_product_driver,v_product_cut_out,v_product_recess,v_product_surface_temp,v_product_tilt,v_product_cable,v_product_options,v_product_nonreturnable,v_product_carrage,v_product_statements,v_product_variant,v_priortity,v_family_caption,v_common_images,v_sale_price,v_now_price
O11 3235A,Oaks,OA 722FLPB,products/OA 722FLPB,95.00,,95.00,95.00,76.00,76.00,CD,0,0,,,,1,"Double Swing Arm Floor Lamp, Polished Brass shown with 16"" shade (shade separate)","Double Swing Arm Floor Lamp, Polished Brass shown with 16"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",152*179,1,4,8,5,,0,0,0,0,,1,100,GLS,BC,,0,1 x 100w BC GLS,0,,,1375,260,460,,,,,,,,,,,,,,,1,,,,,,,,
O11 3235C,Oaks,OA 722TLAB,products/OA 722TLAB,69.00,,69.00,69.00,55.20,55.20,CD,0,0,,,,1,"Double Swing Arm Table Lamp, Antique Brass shown with 14"" shade (shade separate)","Double Swing Arm Table Lamp, Antique Brass shown with 14"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",99*182,1,4,8,1,,0,0,0,0,,1,60,GLS,BC,,0,1 x 60w BC GLS,0,,,430,210,220,,,,,,,,,,,,,,,1,,,,,,,,
O11 3235E,Oaks,OA 722TLAC,products/OA 722TLAC,69.00,,69.00,69.00,55.20,55.20,CD,0,0,,,,1,"Double Swing Arm Table Lamp, Antique Chrome shown with 14"" shade (shade separate)","Double Swing Arm Table Lamp, Antique Chrome shown with 14"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",99*182,1,4,8,21,,0,0,0,0,,1,60,GLS,BC,,0,1 x 60w BC GLS,0,,,430,210,220,,,,,,,,,,,,,,,1,,,,,,,,
O11 3235F,Oaks,OA 722TLPB,products/OA 722TLPB,69.00,,69.00,69.00,55.20,55.20,CD,0,0,,,,1,"Double Swing Arm Table Lamp, Polished Brass shown with 14"" shade (shade separate)","Double Swing Arm Table Lamp, Polished Brass shown with 14"" shade (shade separate). *Available in Antique Brass, Antique Chrome, Chrome or Polished Brass finish **",99*182,1,4,8,5,,0,0,0,0,,1,60,GLS,BC,,0,1 x 60w BC GLS,0,,,430,210,220,,,,,,,,,,,,,,,1,,,,,,,,
O11 32500,Oaks,OA 726/2CH,products/OA 726-2CH,180.00,,180.00,180.00,144.00,144.00,CD,0,0,,,,1,Double Wall Light Chrome,Double Wall Light Chrome. Chrome finish with 30% Lead Crystal and 30% Lead Crystal Glass. *Available in Chrome or Gold finish **,151,2,4,8,7,,0,0,0,0,,2,60,G9,G9,1,0,2 x 60w G9 G9,0,,350,250,,165,,,,,,,,,,,,,,,1,,,,,,,,
O11 32501,Oaks,OA 726/2GO,products/OA 726-2GO,180.00,,180.00,180.00,144.00,144.00,CD,0,0,,,,1,Double Wall Light Gold,Double Wall Light Gold. Gold finish with 30% Lead Crystal and 30% Lead Crystal Glass. *Available in Chrome or Gold finish **,151,2,4,8,38,,0,0,0,0,,2,60,G9,G9,1,0,2 x 60w G9 G9,0,,350,250,,165,,,,,,,,,,,,,,,1,,,,,,,,
O11 32502,Oaks,OA 726/5CH,products/OA 726-5CH,600.00,,600.00,600.00,480.00,480.00,CD,0,0,,,,1,5 Lt Pendant Chrome,5 Lt Pendant Chrome. Chrome finish with 30% Lead Crystal and 30% Lead Crystal Glass. *Available in Chrome or Gold finish **,19,2,4,8,7,,0,0,0,0,,5,60,G9,G9,,0,5 x 60w G9 G9,0,,,390,540,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 32503,Oaks,OA 726/5GO,products/OA 726-5GO,600.00,,600.00,600.00,480.00,480.00,CD,0,0,,,,1,5 Lt Pendant Gold,5 Lt Pendant Gold. Gold finish with 30% Lead Crystal and 30% Lead Crystal Glass. *Available in Chrome or Gold finish **,19,2,4,8,38,,0,0,0,0,,5,60,G9,G9,1,0,5 x 60w G9 G9,0,,,390,540,,,,,,,,,,,,,,,,1,,,,,,,,
O11 32504,Oaks,OA 726/6CH,products/OA 726-6CH,780.00,,780.00,780.00,624.00,624.00,CD,0,0,,,,1,6 Lt Pendant Chrome,6 Lt Pendant Chrome. Chrome finish with 30% Lead Crystal and 30% Lead Crystal Glass. *Available in Chrome or Gold finish **,19,2,4,8,7,,0,0,0,0,,6,60,G9,G9,1,0,6 x 60w G9 G9,0,,,430,720,,,,,,,,,,,,,,,,1,,,,,,,,
O11 32505,Oaks,OA 726/6GO,products/OA 726-6GO,780.00,,780.00,780.00,624.00,624.00,CD,0,0,,,,1,6 Lt Pendant Gold,6 Lt Pendant Gold. Gold finish with 30% Lead Crystal and 30% Lead Crystal Glass. *Available in Chrome or Gold finish **,19,2,4,8,38,,0,0,0,0,,6,60,G9,G9,1,0,6 x 60w G9 G9,0,,,430,720,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 32950,Oaks,OA 730/2CH,products/OA 730-2CH,210.00,,210.00,210.00,168.00,168.00,CD,0,0,,,,1,Double Wall Light Chrome,Double Wall Light Chrome. Chrome finish with Crystal Sconces,118,2,,8,7,,0,0,0,0,,2,60,Candle ,Ses,,0,2 x 60w Ses Candle ,0,,360,220,,205,,,,,,,,,,,,,,,1,,,,,,,,
O11 32951,Oaks,OA 730/5CH,products/OA 730-5CH,660.00,,660.00,660.00,528.00,528.00,CD,0,0,,,,1,5 Lt Pendant Chrome,5 Lt Pendant Chrome. Chrome finish with Crystal Sconces,19,2,,8,7,,0,0,0,0,,5,60,Candle ,Ses,,0,5 x 60w Ses Candle ,0,,,430,560,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 32952,Oaks,OA 730/6CH,products/OA 730-6CH,900.00,,900.00,900.00,720.00,720.00,CD,0,0,,,,1,6 Lt Pendant Chrome,6 Lt Pendant Chrome. Chrome finish with Crystal Sconces,19,2,,8,7,,0,0,0,0,,6,60,Candle ,Ses,,0,6 x 60w Ses Candle ,0,,,490,750,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 33250,Oaks,OA 7348/2AB,products/OA 7348-2AB,51.00,,51.00,51.00,40.80,40.80,CD,0,0,,,,1,"Double Wall Light with crystal decoration, Antique Brass","Double Wall Light with crystal decoration, Antique Brass. *Available in Antique Brass or Antique Silver finish **",150,1,4,8,1,,0,0,0,0,,2,60,Candle,SES,,0,2 x 60w SES Candle,0,,350,150,,140,,,,,,,,,,,,,,,1,,,,,,,,
O11 33251,Oaks,OA 7348/3AB,products/OA 7348-3AB,115.00,,115.00,115.00,92.00,92.00,CD,0,0,,,,1,"3 Light Hanging / Semi-flush with crystal decoration, Antique Brass","3 Light Hanging / Semi-flush with crystal decoration, Antique Brass. *Chain can be removed to fit flush to ceiling *Available in Antique Brass or Antique Silver finish **",19*20*178,1,4,8,1,,0,0,0,0,,3,60,Candle,SES,,0,3 x 60w SES Candle,0,,,370,480,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 33252,Oaks,OA 7348/5AB,products/OA 7348-5AB,150.00,,150.00,150.00,120.00,120.00,CD,0,0,,,,1,"5 Light Hanging / Semi-flush with crystal decoration, Antique Brass","5 Light Hanging / Semi-flush with crystal decoration, Antique Brass. *Chain can be removed to fit flush to ceiling *Available in Antique Brass or Antique Silver finish **",19*20*178,1,4,8,1,,0,0,0,0,,5,60,Candle,SES,,0,5 x 60w SES Candle,0,,,360,560,,,,,,,,,,,,,,,,1,,,,,,,,
O11 33253,Oaks,OA 7348/8AB,products/OA 7348-8AB,210.00,,210.00,210.00,168.00,168.00,CD,0,0,,,,1,"8 Light Hanging / Semi-flush with crystal decoration, Antique Brass","8 Light Hanging / Semi-flush with crystal decoration, Antique Brass. *Chain can be removed to fit flush to ceiling *Available in Antique Brass or Antique Silver finish **",19*20*178,1,4,8,1,,0,0,0,0,,8,60,Candle,SES,,0,8 x 60w SES Candle,0,,,360,680,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 33254,Oaks,OA 7348/2AS,products/OA 7348-2AS,51.00,,51.00,51.00,40.80,40.80,CD,0,0,,,,1,"Double Wall Light with crystal decoration, Antique Brass","Double Wall Light with crystal decoration, Antique Brass. *Available in Antique Brass or Antique Silver finish **",150,1,4,8,33,,0,0,0,0,,2,60,Candle,SES,,0,2 x 60w SES Candle,0,,350,150,,140,,,,,,,,,,,,,,,1,,,,,,,,
O11 33255,Oaks,OA 7348/3AS,products/OA 7348-3AS,115.00,,115.00,115.00,92.00,92.00,CD,0,0,,,,1,"3 Light Hanging / Semi-flush with crystal decoration, Antique Silver","3 Light Hanging / Semi-flush with crystal decoration, Antique Silver. *Chain can be removed to fit flush to ceiling *Available in Antique Brass or Antique Silver finish **",19*20*178,1,4,8,33,,0,0,0,0,,3,60,Candle,SES,,0,3 x 60w SES Candle,0,,,370,480,,,,,,,,,,,,,,,,1,,,,,,,,
O11 33256,Oaks,OA 7348/5AS,products/OA 7348-5AS,150.00,,150.00,150.00,120.00,120.00,CD,0,0,,,,1,"5 Light Hanging / Semi-flush with crystal decoration, Antique Silver","5 Light Hanging / Semi-flush with crystal decoration, Antique Silver. *Chain can be removed to fit flush to ceiling *Available in Antique Brass or Antique Silver finish **",19*20*178,1,4,8,33,,0,0,0,0,,5,60,Candle,SES,,0,5 x 60w SES Candle,0,,,360,560,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 33257,Oaks,OA 7348/8AS,products/OA 7348-8AS,210.00,,210.00,210.00,168.00,168.00,CD,0,0,,,,1,"8 Light Hanging / Semi-flush with crystal decoration, Antique Silver","8 Light Hanging / Semi-flush with crystal decoration, Antique Silver. *Chain can be removed to fit flush to ceiling *Available in Antique Brass or Antique Silver finish **",19*20*178,1,4,8,33,,0,0,0,0,,8,60,Candle,SES,,0,8 x 60w SES Candle,0,,,360,680,,,,,,,,,,,,,,,,1,,,,,,,,
O11 33550,Oaks,OA 7522/2AB,products/OA 7522-2AB,51.00,,51.00,51.00,40.80,40.80,CD,0,0,,,,1,Double Wall Light Antique Brass,Wall Light in Antique Brass with Shades,152,2,4,8,1,,0,0,0,0,,0,0,0,0,,0,,0,,435,200,,230,,,,,,,,,,,,,,,1,,,,,,,,
O11 33551,Oaks,OA 7522/3AB,products/OA 7522-3AB,132.00,,132.00,132.00,105.60,105.60,CD,0,0,,,,1,3 Light Hanging / Semi-flush Antique Brass,*3 Light in Antique Brass with Shades *Chain can be removed to fit Flush to ceiling **,19*178,2,4,8,1,,0,0,0,0,,0,0,0,0,,0,,0,,,360,525,,,,,,,,,,,,,,,,1,,,,,,,,
O11 33552,Oaks,OA 7522/5AB,products/OA 7522-5AB,180.00,,180.00,180.00,144.00,144.00,CD,0,0,,,,1,5 Light Hanging / Semi-flush Antique Brass,*5 Light in Antique Brass with Shades *Chain can be removed to fit Flush to ceiling **,19*178,2,4,8,1,,0,0,0,0,,5,40,Candle,SES,,0,5 x 40w SES Candle,0,,,360,570,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 33700,Oaks,OA 7532/2CH,products/OA 7532-2CH,60.00,,60.00,60.00,48.00,48.00,CD,0,0,,,,1,Double Wall Light with Pull Switch,*Wall Light with Crystal Decorations *Available in Chrome or Gold **,118,2,4,8,7,,0,0,0,0,,2,60,Candle,SES,,0,2 x 60w SES Candle,0,,345,140,,190,,,,,,,,,,,,,,,1,,,,,,,,
O11 33701,Oaks,OA 7532/2GO,products/OA 7532-2GO,60.00,,60.00,60.00,48.00,48.00,CD,0,0,,,,1,Double Wall Light with Pull Switch,*Wall Light with Crystal Decorations *Available in Chrome or Gold **,118,2,4,8,38,,0,0,0,0,,2,60,Candle,SES,,0,2 x 60w SES Candle,0,,345,140,,190,,,,,,,,,,,,,,,1,,,,,,,,
O11 33702,Oaks,OA 7532/3CH,products/OA 7532-3CH,145.00,,145.00,145.00,116.00,116.00,CD,0,0,,,,1,3 Light Hanging / Semi Flush,*3 Light with Crystal Decorations *Available in Chrome or Gold **,19*178,2,4,8,7,,0,0,0,0,,3,60,Candle,SES,,0,3 x 60w SES Candle,0,,,350,400,,,,,,,,,,,,,,,,1,,,,,,,,
O11 33703,Oaks,OA 7532/3GO,products/OA 7532-3GO,145.00,,145.00,145.00,116.00,116.00,CD,0,0,,,,1,3 Light Hanging / Semi Flush,*3 Light with Crystal Decorations *Available in Chrome or Gold **,19*178,2,4,8,38,,0,0,0,0,,3,60,Candle,SES,,0,3 x 60w SES Candle,0,,,350,400,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 33704,Oaks,OA 7532/5CH,products/OA 7532-5CH,205.00,,205.00,205.00,164.00,164.00,CD,0,0,,,,1,5 Light Hanging / Semi Flush,*5 Light with Crystal Decorations *Available in Chrome or Gold **,19*178,2,4,8,7,,0,0,0,0,,5,60,Candle,SES,,0,5 x 60w SES Candle,0,,,350,460,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 33705,Oaks,OA 7532/5GO,products/OA 7532-5GO,205.00,,205.00,205.00,164.00,164.00,CD,0,0,,,,1,5 Light Hanging / Semi Flush,*5 Light with Crystal Decorations *Available in Chrome or Gold **,19*178,2,4,8,38,,0,0,0,0,,5,60,Candle,SES,,0,5 x 60w SES Candle,0,,,350,460,,,,,,,,,,,,,,,,1,,,,,,,,
O11 33850,Oaks,OA 760WBAB,products/OA 760WBAB,47.00,,47.00,47.00,37.60,37.60,CD,0,0,,,,1,"Adjustable head Wall Light with off/on dimmer switch, Antique Brass","Adjustable head Wall Light with off/on dimmer switch, Antique Brass",125*179,2,4,8,1,,0,0,0,0,,1,100,Tungsten,R7s78mm,1,0,1 x 100w R7s78mm Tungsten,0,,135,135,,220,,,,,,,,,,,,,,,1,,,,,,,,
O11 33851,Oaks,OA 760WBBC,products/OA 760WBBC,47.00,,47.00,47.00,37.60,37.60,CD,0,0,,,,1,"Adjustable head Wall Light with off/on dimmer switch, Black Chrome","Adjustable head Wall Light with off/on dimmer switch, Black Chrome",125*179,2,4,8,3,,0,0,0,0,,1,100,Tungsten,R7s78mm,1,0,1 x 100w R7s78mm Tungsten,0,,135,135,,220,,,,,,,,,,,,,,,1,,,,,,,,
O11 33852,Oaks,OA 760WBCH,products/OA 760WBCH,47.00,,47.00,47.00,37.60,37.60,CD,0,0,,,,1,"Adjustable head Wall Light with off/on dimmer switch, Chrome","Adjustable head Wall Light with off/on dimmer switch, Chrome",125*179,2,4,8,7,,0,0,0,0,,1,100,Tungsten,R7s78mm,1,0,1 x 100w R7s78mm Tungsten,0,,135,135,,220,,,,,,,,,,,,,,,1,,,,,,,,
O11 33853,Oaks,OA 760WBPB,products/OA 760WBPB,47.00,,47.00,47.00,37.60,37.60,CD,0,0,,,,1,"Adjustable head Wall Light with off/on dimmer switch, Polished Brass","Adjustable head Wall Light with off/on dimmer switch, Polished Brass",125*179,2,4,8,5,,0,0,0,0,,1,100,Tungsten,R7s78mm,1,0,1 x 100w R7s78mm Tungsten,0,,135,135,,220,,,,,,,,,,,,,,,1,,,,,,,,
O11 33854,Oaks,OA 760WBSB,products/OA 760WBSB,47.00,,47.00,47.00,37.60,37.60,CD,0,0,,,,1,"Adjustable head Wall Light with off/on dimmer switch, Satin Brass","Adjustable head Wall Light with off/on dimmer switch, Satin Brass",125*179,2,4,8,5,,0,0,0,0,,1,100,Tungsten,R7s78mm,1,0,1 x 100w R7s78mm Tungsten,0,,135,135,,220,,,,,,,,,,,,,,,1,,,,,,,,
O11 33855,Oaks,OA 760WBSC,products/OA 760WBSC,47.00,,47.00,47.00,37.60,37.60,CD,0,0,,,,1,"Adjustable head Wall Light with off/on dimmer switch, Satin Chrome","Adjustable head Wall Light with off/on dimmer switch, Satin Chrome",125*179,2,4,8,21,,0,0,0,0,,1,100,Tungsten,R7s78mm,1,0,1 x 100w R7s78mm Tungsten,0,,135,135,,220,,,,,,,,,,,,,,,1,,,,,,,,
O11 34150,Oaks,OA 785/16CH,products/OA 785-16CH,102.00,,102.00,102.00,81.60,81.60,CD,0,0,,,,1,Palpo Flush Bathroom Light Chrome,Palpo Flush Bathroom Light Chrome. Low Energy 16W 2D,159,2,4,8,7,,0,0,0,0,,1,16,LE,2D,1,44,1 x 16w 2D LE,0,,,,300,90,,,,,,,,,,,,,,,1,,,,,,,,
O11 34151,Oaks,OA 785/28CH,products/OA 785-28CH,156.00,,156.00,156.00,124.80,124.80,CD,0,0,,,,1,Palpo Flush Bathroom Light Chrome,Palpo Flush Bathroom Light Chrome. Low Energy 28W 2D,159,2,4,8,7,,0,0,0,0,,1,28,LE,2D,1,44,1 x 28w 2D LE,0,,,,360,110,,,,,,,,,,,,,,,1,,,,,,,,
O11 34300,Oaks,OA 791WBCH,products/OA 791WBCH,45.00,,45.00,45.00,36.00,36.00,CD,0,0,,,,1,"Wall Light with Opal glass and pull switch, IP44, Chrome","Wall Light with Opal glass and pull switch, IP44, Chrome. Suitable for Bathroom use, Zone 2",160,2,4,8,7,,0,0,0,0,,1,25,Mains,G9,1,44,1 x 25w G9 Mains,0,,120,210,,150,,,,,,,,,,,,,,,1,,,,,,,,
O11 34301,Oaks,OA 7933/1CH,products/OA 7933-1CH,65.00,,65.00,65.00,52.00,52.00,CD,0,0,,,,1,"Wall Light with Glass and pull switch, IP44, Chrome","Wall Light with Glass and pull switch, IP44, Chrome. Suitable for Bathroom use, Zone 2",160,2,4,8,7,,0,0,0,0,,1,25,Mains,G9,1,44,1 x 25w G9 Mains,0,,90,120,,150,,,,,,,,,,,,,,,1,,,,,,,,
O11 34302,Oaks,OA 7933/3CH,products/OA 7933-3CH,210.00,,210.00,210.00,168.00,168.00,CD,0,0,,,,1,"3 Light with Glass and pull switch, IP44, Chrome","3 Light with Glass and pull switch, IP44, Chrome. Suitable for Bathroom use, Zone 2",157*20*178,2,4,8,7,,0,0,0,0,,3,25,Mains,G9,1,44,3 x 25w G9 Mains,0,,450,165,,,,,,,,,,,,,,,,,1,,,,,,,,
O11 34303,Oaks,OA 7933/6CH,products/OA 7933-6CH,330.00,,330.00,330.00,264.00,264.00,CD,0,0,,,,1,"6 Light with Glass and pull switch, IP44, Chrome","6 Light with Glass and pull switch, IP44, Chrome. Suitable for Bathroom use, Zone 2",157*20*178,2,4,8,7,,0,0,0,0,,6,25,Mains,G9,1,44,6 x 25w G9 Mains,0,,540,155,,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 34450,Oaks,OA 7951CH,products/OA 7951CH,30.00,,30.00,30.00,24.00,24.00,CD,0,0,,,,1,"Single adjustable Wall / Ceiling Light, IP44, Chrome","Single adjustable Wall / Ceiling Light, IP44, Chrome. Suitable for Bathroom use, Zone 2",160*181,2,4,8,7,,0,0,0,0,,1,35,Mains,GU10,1,44,1 x 35w GU10 Mains,0,,80,,,130,,,,,,,,,,,,,,,1,,,,,,,,
O11 34451,Oaks,OA 7953FCH,products/OA 7953FCH,99.00,,99.00,99.00,79.20,79.20,CD,0,0,,,,1,"3 Light adjustable Ceiling Plate, IP44, Chrome","3 Light adjustable Ceiling Plate, IP44, Chrome. Suitable for Bathroom use, Zone 2",157*181,2,4,8,7,,0,0,0,0,,3,35,Mains,GU10,1,44,3 x 35w GU10 Mains,0,,,120,190,,,,,,,,,,,,,,,,1,,,,,,,,
O11 34452,Oaks,OA 7954BCH,products/OA 7954BCH,169.00,,169.00,169.00,135.20,135.20,CD,0,0,,,,1,"4 Light adjustable Ceiling Bar, IP44, Chrome","4 Light adjustable Ceiling Bar, IP44, Chrome. Suitable for Bathroom use, Zone 2",157*181,2,4,8,7,,0,0,0,0,,4,35,Mains,GU10,1,44,4 x 35w GU10 Mains,0,935,55,160,,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 35650,Oaks,OA 807/4,products/OA 807-4,120.00,,120.00,120.00,96.00,96.00,CD,0,0,,,,1,"4Light Hanging / Semi-flush Acrylic Pendant, Chrome / Clear","4Light Hanging / Semi-flush Acrylic Pendant, Chrome / Clear. Chain can be removed to fit flush to ceiling",45*178,2,4,7,8,,0,0,0,0,,4,60,Golf,ses,,0,4 x 60w ses Golf,0,,,420,365,,,,,,,,,,,,,,,,1,,,,,,,,
O11 35651,Oaks,OA 807NE,products/OA 807NE,39.00,,39.00,39.00,31.20,31.20,CD,0,0,,,,1,"Non Electric Acrylic Pendant, Chrome / Clear","Non Electric Acrylic Pendant, Chrome / Clear. Non electric - Supplied with 45mm hole & 29mm adaptor  to fit most pendants",45*185,2,4,7,8,,0,0,0,0,,0,0,0,0,,0,,0,,,240,250,,,,,,,,,,,,,,,,1,,,,,,,,
O11 36250,Oaks,OA 820 1MPOSTSS,products/OA 820 1MPOSTSS,780.00,,780.00,780.00,624.00,624.00,CD,0,0,,,,1,Stainless Steel 1 Metre Bollard,Stainless Steel 1 Metre Bollard. *The Stainless Steel is AISI 316 grade. This is the highest grade of stainless steel available and therefore offers excellent protection against weather damage *Available as 100W Incandescent Lamp or 18W Fluorescent PL Lamp (not included) upon request *20 Year Guarantee against Corrosion**,75,2,2,8,21,,0,0,0,0,,1,100,GLS,ES,,55,1 x 100w ES GLS,0,,,1000,135,,,,,,20,,,,,,,,,,1,,,,,,,,
O11 36251,Oaks,OA 820 1MPOSTWD,products/OA 820 1MPOSTWD,630.00,,630.00,630.00,504.00,504.00,CD,0,0,,,,1,Stainless Steel / Simulated Wood 1 Metre Bollard,Stainless Steel / Simulated Wood 1 Metre Bollard. *The Stainless Steel is AISI 316 grade. This is the highest grade of stainless steel available and therefore offers excellent protection against weather damage *Available as 100W Incandescent Lamp or 18W Fluorescent PL Lamp (not included) upon request *20 Year Guarantee against Corrosion**,75,2,2,8,16,,0,0,0,0,,1,100,GLS,ES,,55,1 x 100w ES GLS,0,,,1000,135,,,,,,20,,,,,,,,,,1,,,,,,,,
O11 36252,Oaks,OA 820PEDSS,products/OA 820PEDSS,540.00,,540.00,540.00,432.00,432.00,CD,0,0,,,,1,Stainless Steel Pedestal Bollard,Stainless Steel Pedestal Bollard. *The Stainless Steel is AISI 316 grade. This is the highest grade of stainless steel available and therefore offers excellent protection against weather damage *Available as 100W Incandescent Lamp or 18W Fluorescent PL Lamp (not included) upon request *20 Year Guarantee against Corrosion**,75,2,2,8,21,,0,0,0,0,,1,100,GLS,ES,,55,1 x 100w ES GLS,0,,,450,135,,,,,,20,,,,,,,,,,1,,,,,,,,
O11 36253,Oaks,OA 820PEDWD,products/OA 820PEDWD,480.00,,480.00,480.00,384.00,384.00,CD,0,0,,,,1,Stainless Steel / Simulated Wood Pedestal Bollard,Stainless Steel / Simulated Wood Pedestal Bollard. *The Stainless Steel is AISI 316 grade. This is the highest grade of stainless steel available and therefore offers excellent protection against weather damage *Available as 100W Incandescent Lamp or 18W Fluorescent PL Lamp (not included) upon request *20 Year Guarantee against Corrosion**,75,2,2,8,16,,0,0,0,0,,1,100,GLS,ES,,55,1 x 100w ES GLS,0,,,450,135,,,,,,20,,,,,,,,,,1,,,,1,,,,
O11 36400,Oaks,OA 8200CH,products/OA 8200CH,111.00,,111.00,111.00,88.80,88.80,CD,0,0,,,,1,Bathroom Shaver Light,Bathroom Shaver Light. *IP44 Suitable for Bathroom Zones 2/3 *Low Energy Compliant 24W PL Lamp **,161,2,4,7,7,,0,0,0,0,,1,24,PL,0,1,44,1 x 24w  PL,0,520,,85,,70,,,,,,,,,,,,,,,1,,,,,,,,
O11 36550,Oaks,OA 8230/1AB,products/OA 8230-1AB,26.00,,26.00,26.00,20.80,20.80,CD,0,0,,,,1,"Single Wall Light with pull switch, Antique brass","Single Wall Light with pull switch, Antique brass. *Dual clip and candle drip accepts glass if necessary *Available in Antique Brass or Gold finish **",150,1,4,8,1,,0,0,0,0,,1,60,Candle,SES,,0,1 x 60w SES Candle,0,,77,140,,185,,,,,,,,,,,,,,,1,,,,,,,,
O11 36551,Oaks,OA 8230/1GO,products/OA 8230-1GO,26.00,,26.00,26.00,20.80,20.80,CD,0,0,,,,1,"Single Wall Light with pull switch, Gold","Single Wall Light with pull switch, Gold. *Dual clip and candle drip accepts glass if necessary *Available in Antique Brass or Gold finish **",150,1,4,8,5,,0,0,0,0,,1,60,Candle,SES,,0,1 x 60w SES Candle,0,,77,140,,185,,,,,,,,,,,,,,,1,,,,,,,,
O11 36552,Oaks,OA 8230/2AB,products/OA 8230-2AB,36.00,,36.00,36.00,28.80,28.80,CD,0,0,,,,1,"Double Wall Light with pull switch, Antique brass","Double Wall Light with pull switch, Antique brass. *Dual clip and candle drip accepts glass if necessary *Available in Antique Brass or Gold finish **",19,1,4,8,1,,0,0,0,0,,2,60,Candle,SES,,0,2 x 60w SES Candle,0,,275,140,,163,,,,,,,,,,,,,,,1,,,,,,,,
O11 36553,Oaks,OA 8230/2GO,products/OA 8230-2GO,36.00,,36.00,36.00,28.80,28.80,CD,0,0,,,,1,"Double Wall Light with pull switch, Gold","Double Wall Light with pull switch, Gold. *Dual clip and candle drip accepts glass if necessary *Available in Antique Brass or Gold finish **",19,1,4,8,5,,0,0,0,0,,2,60,Candle,SES,,0,2 x 60w SES Candle,0,,275,140,,163,,,,,,,,,,,,,,,1,,,,,,,,
O11 36554,Oaks,OA 8230/3AB,products/OA 8230-3AB,75.00,,75.00,75.00,60.00,60.00,CD,0,0,,,,1,"3 Light, Antique brass","3 Light, Antique brass. *Dual clip and candle drip accepts glass if necessary *Available in Antique Brass or Gold finish **",19,1,4,8,1,,0,0,0,0,,3,60,Candle,SES,,0,3 x 60w SES Candle,0,,,257,374,,,,,,,,,,,,,,,,1,,,,1,,,,
O11 36555,Oaks,OA 8230/3GO,products/OA 8230-3GO,75.00,,75.00,75.00,60.00,60.00,CD,0,0,,,,1,"3 Light, Gold","3 Light, Gold. *Dual clip and candle drip accepts glass if necessary *Available in Antique Brass or Gold finish **",19,1,4,8,5,,0,0,0,0,,3,60,Candle,SES,,0,3 x 60w SES Candle,0,,,257,374,,,,,,,,,,,,,,,,1,,,,,,,,
O11 36556,Oaks,OA 8230/5AB,products/OA 8230-5AB,96.00,,96.00,96.00,76.80,76.80,CD,0,0,,,,1,"5 Light, Antique brass","5 Light, Antique brass. *Dual clip and candle drip accepts glass if necessary *Available in Antique Brass or Gold finish **",19,1,4,8,1,,0,0,0,0,,5,60,Candle,SES,,0,5 x 60w SES Candle,0,,,257,405,,,,,,,,,,,,,,,,1,,,,,,,,
O11 36557,Oaks,OA 8230/5GO,products/OA 8230-5GO,96.00,,96.00,96.00,76.80,76.80,CD,0,0,,,,1,"5 Light, Gold","5 Light, Gold. *Dual clip and candle drip accepts glass if necessary *Available in Antique Brass or Gold finish **",19,1,4,8,5,,0,0,0,0,,5,60,Candle,SES,,0,5 x 60w SES Candle,0,,,257,405,,,,,,,,,,,,,,,,1,,,,1,,,,
